"BRANCH_CODE","CREDIT_CARD_NO","CUST_SSN","TRANSACTION_ID","TRANSACTION_TYPE","TRANSACTION_VALUE","TIMEID"
180,"4210653337143943",123456430,18891,"Bills",66.54,"20180809"
160,"4210653337143943",123456430,18892,"Grocery",96.8,"20180702"
66,"4210653337143943",123456430,18893,"Entertainment",83.84,"20180324"
168,"4210653337143943",123456430,18894,"Gas",89.38,"20181213"
39,"4210653337143943",123456430,18895,"Bills",53.41,"20181025"
15,"4210653337143943",123456430,18896,"Education",22.81,"20180524"
89,"4210653337143943",123456430,18897,"Test",47.78,"20180908"
109,"4210653337143943",123456430,18898,"Gas",16.55,"20180613"
46,"4210653337143943",123456430,18899,"Gas",18.47,"20180819"
37,"4210653337143943",123456430,18900,"Grocery",19.25,"20180317"
95,"4210653337143943",123456430,18901,"Bills",35.12,"20180110"
117,"4210653337143943",123456430,18902,"Grocery",64.64,"20180511"
124,"4210653337143943",123456430,18903,"Test",88.64,"20181014"
114,"4210653337143943",123456430,18904,"Test",79.18,"20181121"
77,"4210653337143943",123456430,18905,"Gas",81.49,"20181216"
139,"4210653337143943",123456430,18906,"Grocery",82.12,"20180624"
83,"4210653337143943",123456430,18907,"Grocery",40.42,"20180114"
31,"4210653337143943",123456430,18908,"Gas",35.74,"20181207"
31,"4210653337143943",123456430,18909,"Test",87.54,"20180711"
158,"4210653337143943",123456430,18910,"Test",37.01,"20181108"
51,"4210653337143943",123456430,18911,"Entertainment",27.06,"20180114"
118,"4210653337143943",123456430,18912,"Gas",100.09,"20180801"
135,"4210653337143943",123456430,18913,"Grocery",36.44,"20180724"
24,"4210653337143943",123456430,18914,"Entertainment",12.11,"20180910"
173,"4210653337143943",123456430,18915,"Entertainment",65.38,"20181023"
66,"4210653337143943",123456430,18916,"Entertainment",96.13,"20181210"
20,"4210653337143943",123456430,18917,"Education",94.15,"20180702"
118,"4210653337143943",123456430,18918,"Test",72.88,"20181206"
135,"4210653337143943",123456430,18919,"Healthcare",14.81,"20180421"
114,"4210653337143943",123456430,18920,"Healthcare",37.97,"20180416"
164,"4210653337143943",123456430,18921,"Healthcare",73.69,"20180325"
20,"4210653337143943",123456430,18922,"Education",20.86,"20181219"
121,"4210653337143943",123456430,18923,"Test",78.82,"20180215"
1,"4210653337143943",123456430,18924,"Gas",34.79,"20180327"
39,"4210653337143943",123456430,18925,"Education",12.44,"20180613"
91,"4210653337143943",123456430,18926,"Bills",87.67,"20180406"
80,"4210653337143943",123456430,18927,"Test",18.89,"20180812"
85,"4210653337143943",123456430,18928,"Bills",23.52,"20181107"
164,"4210653337143943",123456430,18929,"Test",59.6,"20180818"
53,"4210653337143943",123456430,18930,"Entertainment",18.1,"20181027"
54,"4210653337143943",123456430,18931,"Gas",68.76,"20180609"
115,"4210653337143943",123456430,18932,"Test",55.51,"20181209"
60,"4210653337143943",123456430,18933,"Grocery",11.58,"20180113"
80,"4210653337143943",123456430,18934,"Bills",92.0,"20180406"
9,"4210653337143943",123456430,18935,"Bills",65.73,"20180512"
44,"4210653349578578",123456428,18936,"Healthcare",46.83,"20181208"
2,"4210653349578578",123456428,18937,"Education",8.69,"20180306"
43,"4210653349578578",123456428,18938,"Entertainment",21.35,"20180315"
160,"4210653349578578",123456428,18939,"Gas",17.43,"20180606"
69,"4210653349578578",123456428,18940,"Entertainment",57.76,"20180902"
50,"4210653349578578",123456428,18941,"Education",62.85,"20180407"
36,"4210653349578578",123456428,18942,"Gas",78.45,"20180520"
135,"4210653349578578",123456428,18943,"Healthcare",65.1,"20181101"
180,"4210653349578578",123456428,18944,"Education",52.94,"20180617"
20,"4210653349578578",123456428,18945,"Education",33.94,"20180608"
67,"4210653349578578",123456428,18946,"Test",84.79,"20180310"
83,"4210653349578578",123456428,18947,"Bills",76.17,"20180522"
57,"4210653349578578",123456428,18948,"Bills",96.86,"20180608"
36,"4210653349578578",123456428,18949,"Bills",23.26,"20180522"
145,"4210653349578578",123456428,18950,"Gas",33.6,"20181113"
178,"4210653349578578",123456428,18951,"Bills",45.38,"20180506"
45,"4210653349578578",123456428,18952,"Test",89.85,"20180807"
145,"4210653349578578",123456428,18953,"Healthcare",88.84,"20180128"
70,"4210653349578578",123456428,18954,"Gas",91.92,"20181011"
23,"4210653349578578",123456428,18955,"Healthcare",59.75,"20180512"
31,"4210653349578578",123456428,18956,"Grocery",13.16,"20181228"
25,"4210653349578578",123456428,18957,"Healthcare",84.0,"20180407"
74,"4210653349578578",123456428,18958,"Gas",49.03,"20180521"
85,"4210653349578578",123456428,18959,"Gas",42.22,"20180102"
99,"4210653349578578",123456428,18960,"Entertainment",6.2,"20181003"
11,"4210653349578578",123456428,18961,"Test",41.65,"20181226"
104,"4210653349578578",123456428,18962,"Gas",87.41,"20181024"
12,"4210653349578578",123456428,18963,"Healthcare",98.75,"20180816"
5,"4210653349578578",123456428,18964,"Healthcare",57.44,"20180707"
36,"4210653349578578",123456428,18965,"Bills",55.58,"20181109"
75,"4210653349578578",123456428,18966,"Education",4.05,"20180909"
10,"4210653349578578",123456428,18967,"Grocery",29.04,"20181211"
48,"4210653349578578",123456428,18968,"Gas",24.27,"20180615"
35,"4210653349578578",123456428,18969,"Education",76.67,"20181106"
188,"4210653349578578",123456428,18970,"Bills",2.51,"20180205"
164,"4210653349578578",123456428,18971,"Grocery",46.67,"20180420"
63,"4210653349578578",123456428,18972,"Entertainment",67.48,"20180727"
74,"4210653349578578",123456428,18973,"Test",73.58,"20181209"
114,"4210653349578578",123456428,18974,"Education",44.93,"20180323"
123,"4210653349578578",123456428,18975,"Education",58.05,"20180323"
85,"4210653349578578",123456428,18976,"Gas",63.69,"20180726"
53,"4210653349578578",123456428,18977,"Bills",59.74,"20180603"
126,"4210653349578578",123456428,18978,"Healthcare",98.42,"20180627"
58,"4210653366768155",123456411,18979,"Bills",55.03,"20181219"
28,"4210653366768155",123456411,18980,"Grocery",32.19,"20180805"
22,"4210653366768155",123456411,18981,"Entertainment",81.58,"20180622"
80,"4210653366768155",123456411,18982,"Bills",90.55,"20181022"
16,"4210653366768155",123456411,18983,"Gas",75.02,"20180322"
54,"4210653366768155",123456411,18984,"Test",12.85,"20180526"
164,"4210653317631607",123456407,18985,"Education",2.17,"20180228"
49,"4210653317631607",123456407,18986,"Entertainment",62.87,"20181110"
145,"4210653317631607",123456407,18987,"Healthcare",26.17,"20180526"
104,"4210653317631607",123456407,18988,"Entertainment",81.19,"20180601"
75,"4210653317631607",123456407,18989,"Healthcare",96.2,"20180510"
39,"4210653317631607",123456407,18990,"Entertainment",98.82,"20180322"
118,"4210653317631607",123456407,18991,"Test",96.94,"20180528"
104,"4210653317631607",123456407,18992,"Grocery",38.07,"20180201"
77,"4210653317631607",123456407,18993,"Bills",62.29,"20180714"
7,"4210653317631607",123456407,18994,"Bills",2.77,"20180622"
48,"4210653317631607",123456407,18995,"Test",34.27,"20180712"
7,"4210653317631607",123456407,18996,"Gas",41.29,"20180616"
39,"4210653317631607",123456407,18997,"Test",13.12,"20180910"
44,"4210653317631607",123456407,18998,"Grocery",21.43,"20180303"
93,"4210653317631607",123456407,18999,"Education",29.29,"20180728"
53,"4210653325199161",123456399,19000,"Education",8.12,"20180604"
30,"4210653325199161",123456399,19001,"Healthcare",98.73,"20180622"
53,"4210653325199161",123456399,19002,"Entertainment",61.29,"20181112"
104,"4210653325199161",123456399,19003,"Entertainment",74.41,"20180920"
37,"4210653325199161",123456399,19004,"Bills",89.53,"20180718"
118,"4210653325199161",123456399,19005,"Entertainment",23.91,"20180926"
80,"4210653325199161",123456399,19006,"Bills",5.31,"20180604"
29,"4210653325199161",123456399,19007,"Education",24.88,"20180527"
126,"4210653325199161",123456399,19008,"Grocery",74.66,"20180411"
57,"4210653325199161",123456399,19009,"Gas",25.75,"20180627"
125,"4210653325199161",123456399,19010,"Test",5.3,"20181125"
8,"4210653325199161",123456399,19011,"Gas",71.85,"20180824"
39,"4210653325199161",123456399,19012,"Test",13.8,"20181124"
30,"4210653325199161",123456399,19013,"Entertainment",44.24,"20180216"
124,"4210653325199161",123456399,19014,"Grocery",80.11,"20180817"
149,"4210653325199161",123456399,19015,"Healthcare",58.2,"20180506"
8,"4210653325199161",123456399,19016,"Gas",52.82,"20181003"
56,"4210653325199161",123456399,19017,"Bills",78.08,"20181001"
81,"4210653325199161",123456399,19018,"Bills",89.08,"20180902"
67,"4210653325199161",123456399,19019,"Gas",44.01,"20180821"
57,"4210653325199161",123456399,19020,"Healthcare",20.85,"20180806"
69,"4210653325199161",123456399,19021,"Healthcare",24.04,"20181016"
49,"4210653325199161",123456399,19022,"Bills",43.9,"20180928"
131,"4210653325199161",123456399,19023,"Grocery",20.02,"20180516"
95,"4210653325199161",123456399,19024,"Bills",45.02,"20180819"
192,"4210653325199161",123456399,19025,"Bills",43.41,"20180211"
104,"4210653325199161",123456399,19026,"Grocery",3.23,"20180407"
91,"4210653325199161",123456399,19027,"Education",30.53,"20180406"
77,"4210653325199161",123456399,19028,"Test",29.94,"20180821"
40,"4210653325199161",123456399,19029,"Entertainment",74.04,"20180402"
149,"4210653325199161",123456399,19030,"Healthcare",3.03,"20180216"
105,"4210653325199161",123456399,19031,"Bills",47.76,"20180726"
121,"4210653325199161",123456399,19032,"Test",36.97,"20180510"
48,"4210653325199161",123456399,19033,"Gas",68.36,"20180519"
60,"4210653325199161",123456399,19034,"Education",80.95,"20180711"
58,"4210653325199161",123456399,19035,"Healthcare",82.11,"20181018"
38,"4210653325199161",123456399,19036,"Test",89.29,"20180616"
22,"4210653325199161",123456399,19037,"Grocery",68.32,"20180322"
58,"4210653325199161",123456399,19038,"Entertainment",49.17,"20180412"
2,"4210653325199161",123456399,19039,"Grocery",41.79,"20180213"
51,"4210653325199161",123456399,19040,"Grocery",81.01,"20181007"
85,"4210653325199161",123456399,19041,"Bills",89.93,"20181212"
25,"4210653325199161",123456399,19042,"Gas",49.53,"20180109"
78,"4210653325199161",123456399,19043,"Healthcare",66.51,"20180905"
9,"4210653325199161",123456399,19044,"Bills",20.47,"20180705"
99,"4210653389480901",123456398,19045,"Education",74.86,"20180124"
126,"4210653389480901",123456398,19046,"Entertainment",95.75,"20181228"
73,"4210653389480901",123456398,19047,"Grocery",98.93,"20180324"
139,"4210653389480901",123456398,19048,"Healthcare",45.76,"20180717"
109,"4210653389480901",123456398,19049,"Healthcare",51.35,"20181025"
29,"4210653389480901",123456398,19050,"Gas",10.24,"20181119"
11,"4210653389480901",123456398,19051,"Bills",23.6,"20181021"
114,"4210653389480901",123456398,19052,"Entertainment",15.71,"20181016"
175,"4210653389480901",123456398,19053,"Entertainment",97.63,"20180307"
83,"4210653389480901",123456398,19054,"Entertainment",10.34,"20181024"
56,"4210653389480901",123456398,19055,"Grocery",80.2,"20180302"
170,"4210653389480901",123456398,19056,"Entertainment",16.26,"20180714"
149,"4210653389480901",123456398,19057,"Education",47.55,"20181111"
89,"4210653389480901",123456398,19058,"Entertainment",56.13,"20180116"
77,"4210653389480901",123456398,19059,"Grocery",57.71,"20181114"
42,"4210653389480901",123456398,19060,"Grocery",42.31,"20180718"
67,"4210653389480901",123456398,19061,"Test",48.37,"20180105"
15,"4210653389480901",123456398,19062,"Bills",22.93,"20180720"
72,"4210653389480901",123456398,19063,"Test",53.41,"20181010"
73,"4210653389480901",123456398,19064,"Healthcare",84.53,"20180506"
11,"4210653389480901",123456398,19065,"Healthcare",77.72,"20180920"
164,"4210653389480901",123456398,19066,"Healthcare",73.49,"20181210"
18,"4210653389480901",123456398,19067,"Healthcare",83.77,"20181221"
36,"4210653389480901",123456398,19068,"Entertainment",27.04,"20180101"
37,"4210653389480901",123456398,19069,"Entertainment",10.89,"20181026"
12,"4210653389480901",123456398,19070,"Test",26.4,"20180918"
47,"4210653389480901",123456398,19071,"Bills",66.24,"20180318"
73,"4210653389480901",123456398,19072,"Healthcare",16.69,"20180421"
28,"4210653389480901",123456398,19073,"Test",92.23,"20180619"
26,"4210653389480901",123456398,19074,"Gas",25.17,"20180518"
24,"4210653389480901",123456398,19075,"Entertainment",56.1,"20180512"
47,"4210653389480901",123456398,19076,"Healthcare",39.32,"20180326"
70,"4210653389480901",123456398,19077,"Bills",39.91,"20180408"
16,"4210653389480901",123456398,19078,"Test",36.63,"20181104"
73,"4210653389480901",123456398,19079,"Gas",82.99,"20180802"
79,"4210653389480901",123456398,19080,"Grocery",40.27,"20180520"
100,"4210653389480901",123456398,19081,"Healthcare",11.27,"20180125"
76,"4210653389480901",123456398,19082,"Test",29.89,"20180825"
118,"4210653389480901",123456398,19083,"Grocery",80.73,"20180402"
90,"4210653389480901",123456398,19084,"Entertainment",53.37,"20180909"
90,"4210653389480901",123456398,19085,"Gas",63.07,"20180305"
57,"4210653389480901",123456398,19086,"Education",3.96,"20181021"
3,"4210653389480901",123456398,19087,"Grocery",85.18,"20180328"
10,"4210653389480901",123456398,19088,"Grocery",75.09,"20180924"
79,"4210653389480901",123456398,19089,"Bills",92.19,"20180821"
188,"4210653395315363",123456392,19090,"Entertainment",42.02,"20181212"
48,"4210653395315363",123456392,19091,"Test",12.59,"20180817"
43,"4210653395315363",123456392,19092,"Education",19.01,"20180626"
145,"4210653395315363",123456392,19093,"Grocery",44.71,"20180710"
74,"4210653395315363",123456392,19094,"Healthcare",28.49,"20181210"
178,"4210653395315363",123456392,19095,"Gas",60.63,"20180411"
8,"4210653395315363",123456392,19096,"Grocery",48.46,"20181211"
56,"4210653395315363",123456392,19097,"Healthcare",47.41,"20180403"
52,"4210653395315363",123456392,19098,"Grocery",42.56,"20180707"
23,"4210653395315363",123456392,19099,"Grocery",51.45,"20180407"
28,"4210653395315363",123456392,19100,"Test",1.63,"20180904"
10,"4210653395315363",123456392,19101,"Gas",97.4,"20180402"
44,"4210653395315363",123456392,19102,"Test",38.92,"20180215"
32,"4210653395315363",123456392,19103,"Gas",34.02,"20181128"
48,"4210653395315363",123456392,19104,"Gas",44.79,"20180920"
117,"4210653395315363",123456392,19105,"Gas",38.07,"20180905"
9,"4210653395315363",123456392,19106,"Test",85.58,"20180428"
1,"4210653395315363",123456392,19107,"Gas",43.35,"20180912"
52,"4210653394578530",123456391,19108,"Bills",77.4,"20180403"
117,"4210653394578530",123456391,19109,"Healthcare",79.87,"20180408"
50,"4210653394578530",123456391,19110,"Grocery",52.24,"20180201"
76,"4210653394578530",123456391,19111,"Gas",79.41,"20180214"
23,"4210653394578530",123456391,19112,"Grocery",59.17,"20180203"
3,"4210653394578530",123456391,19113,"Bills",14.04,"20180509"
22,"4210653394578530",123456391,19114,"Grocery",69.2,"20180415"
123,"4210653394578530",123456391,19115,"Test",100.15,"20181204"
53,"4210653394578530",123456391,19116,"Bills",61.46,"20180807"
170,"4210653394578530",123456391,19117,"Bills",30.31,"20180521"
70,"4210653394578530",123456391,19118,"Entertainment",52.09,"20181220"
19,"4210653394578530",123456391,19119,"Grocery",93.23,"20181123"
59,"4210653394578530",123456391,19120,"Gas",13.7,"20180821"
74,"4210653394578530",123456391,19121,"Education",19.99,"20180306"
42,"4210653394578530",123456391,19122,"Test",62.95,"20181012"
70,"4210653394578530",123456391,19123,"Grocery",55.51,"20180527"
83,"4210653394578530",123456391,19124,"Test",22.8,"20180725"
89,"4210653394578530",123456391,19125,"Gas",71.46,"20180217"
124,"4210653394578530",123456391,19126,"Grocery",80.29,"20180804"
156,"4210653394578530",123456391,19127,"Entertainment",56.42,"20181210"
156,"4210653394578530",123456391,19128,"Test",44.12,"20180611"
10,"4210653394578530",123456391,19129,"Gas",3.96,"20180605"
63,"4210653394578530",123456391,19130,"Grocery",10.33,"20181022"
81,"4210653394578530",123456391,19131,"Test",81.94,"20180307"
42,"4210653394578530",123456391,19132,"Grocery",26.83,"20180821"
131,"4210653394578530",123456391,19133,"Entertainment",30.58,"20180708"
47,"4210653394578530",123456391,19134,"Entertainment",38.39,"20180226"
56,"4210653394578530",123456391,19135,"Test",25.66,"20180311"
63,"4210653394578530",123456391,19136,"Entertainment",75.63,"20180208"
170,"4210653394578530",123456391,19137,"Bills",82.09,"20180822"
11,"4210653394578530",123456391,19138,"Grocery",49.08,"20180528"
168,"4210653394578530",123456391,19139,"Healthcare",39.9,"20180311"
9,"4210653394578530",123456391,19140,"Education",64.47,"20181108"
83,"4210653394578530",123456391,19141,"Education",91.27,"20180124"
48,"4210653394578530",123456391,19142,"Healthcare",9.81,"20181008"
22,"4210653394578530",123456391,19143,"Healthcare",83.35,"20180917"
17,"4210653394578530",123456391,19144,"Entertainment",65.04,"20181005"
74,"4210653394578530",123456391,19145,"Grocery",81.51,"20180705"
119,"4210653394578530",123456391,19146,"Test",6.17,"20180410"
79,"4210653394578530",123456391,19147,"Gas",82.47,"20181128"
119,"4210653394578530",123456391,19148,"Entertainment",94.61,"20180810"
90,"4210653394578530",123456391,19149,"Bills",71.27,"20180413"
56,"4210653394578530",123456391,19150,"Grocery",81.96,"20181024"
27,"4210653394578530",123456391,19151,"Healthcare",4.01,"20181227"
123,"4210653394578530",123456391,19152,"Healthcare",55.08,"20180212"
76,"4210653394578530",123456391,19153,"Education",75.02,"20180516"
104,"4210653394578530",123456391,19154,"Grocery",97.97,"20181110"
58,"4210653394578530",123456391,19155,"Bills",53.77,"20180928"
50,"4210653367415132",123456374,19156,"Healthcare",74.83,"20180514"
42,"4210653367415132",123456374,19157,"Healthcare",72.6,"20180105"
104,"4210653367415132",123456374,19158,"Test",62.08,"20180602"
1,"4210653367415132",123456374,19159,"Bills",14.69,"20181105"
54,"4210653367415132",123456374,19160,"Healthcare",79.35,"20180816"
59,"4210653367415132",123456374,19161,"Education",12.9,"20180619"
149,"4210653367415132",123456374,19162,"Education",11.23,"20180903"
21,"4210653367415132",123456374,19163,"Education",47.55,"20180311"
52,"4210653367415132",123456374,19164,"Entertainment",93.03,"20180622"
173,"4210653367415132",123456374,19165,"Entertainment",14.01,"20180212"
58,"4210653367415132",123456374,19166,"Gas",40.4,"20180206"
1,"4210653367415132",123456374,19167,"Bills",59.81,"20180713"
5,"4210653367415132",123456374,19168,"Test",8.3,"20180617"
144,"4210653367415132",123456374,19169,"Entertainment",20.31,"20180327"
42,"4210653367415132",123456374,19170,"Gas",98.57,"20180218"
74,"4210653367415132",123456374,19171,"Entertainment",75.44,"20180407"
111,"4210653367415132",123456374,19172,"Gas",94.76,"20181225"
145,"4210653367415132",123456374,19173,"Entertainment",18.28,"20180526"
118,"4210653367415132",123456374,19174,"Education",27.01,"20180122"
95,"4210653367415132",123456374,19175,"Bills",32.6,"20180909"
1,"4210653367415132",123456374,19176,"Healthcare",25.2,"20180301"
118,"4210653367415132",123456374,19177,"Grocery",85.24,"20181121"
23,"4210653367415132",123456374,19178,"Gas",57.58,"20181116"
156,"4210653367415132",123456374,19179,"Gas",8.02,"20180417"
105,"4210653367415132",123456374,19180,"Healthcare",43.54,"20180502"
67,"4210653367415132",123456374,19181,"Bills",86.85,"20180407"
35,"4210653367415132",123456374,19182,"Bills",2.62,"20180327"
81,"4210653367415132",123456374,19183,"Grocery",89.62,"20180414"
144,"4210653367415132",123456374,19184,"Healthcare",23.17,"20181018"
136,"4210653367415132",123456374,19185,"Test",78.46,"20180704"
2,"4210653367415132",123456374,19186,"Bills",70.76,"20180108"
139,"4210653367415132",123456374,19187,"Grocery",97.14,"20180707"
69,"4210653367415132",123456374,19188,"Grocery",13.94,"20180305"
35,"4210653367415132",123456374,19189,"Gas",51.28,"20180925"
103,"4210653367415132",123456374,19190,"Grocery",58.13,"20180710"
178,"4210653367415132",123456374,19191,"Entertainment",84.62,"20180822"
36,"4210653367415132",123456374,19192,"Education",77.46,"20180626"
85,"4210653367415132",123456374,19193,"Healthcare",74.95,"20180921"
73,"4210653367415132",123456374,19194,"Healthcare",42.76,"20180417"
46,"4210653367415132",123456374,19195,"Entertainment",86.64,"20180508"
107,"4210653367415132",123456374,19196,"Gas",79.97,"20180712"
40,"4210653367415132",123456374,19197,"Test",90.18,"20181223"
103,"4210653367415132",123456374,19198,"Entertainment",36.9,"20180610"
20,"4210653367415132",123456374,19199,"Entertainment",4.26,"20180416"
40,"4210653367415132",123456374,19200,"Entertainment",97.04,"20180926"
35,"4210653367415132",123456374,19201,"Entertainment",44.96,"20180721"
91,"4210653367415132",123456374,19202,"Healthcare",47.03,"20181023"
25,"4210653367415132",123456374,19203,"Bills",34.31,"20180426"
103,"4210653367415132",123456374,19204,"Education",62.79,"20180608"
7,"4210653367415132",123456374,19205,"Grocery",98.05,"20181218"
27,"4210653367415132",123456374,19206,"Education",25.8,"20180201"
15,"4210653367415132",123456374,19207,"Entertainment",8.31,"20181109"
31,"4210653367415132",123456374,19208,"Gas",100.41,"20180519"
15,"4210653367415132",123456374,19209,"Bills",54.88,"20180127"
124,"4210653367415132",123456374,19210,"Education",4.1,"20180520"
117,"4210653367415132",123456374,19211,"Test",78.66,"20180612"
28,"4210653367415132",123456374,19212,"Education",88.43,"20181126"
21,"4210653367415132",123456374,19213,"Healthcare",13.62,"20180527"
164,"4210653367415132",123456374,19214,"Test",9.8,"20180524"
111,"4210653367415132",123456374,19215,"Entertainment",74.34,"20180525"
53,"4210653367415132",123456374,19216,"Bills",64.63,"20180906"
85,"4210653367415132",123456374,19217,"Gas",39.83,"20181001"
164,"4210653316473643",123456356,19218,"Healthcare",80.0,"20180627"
47,"4210653316473643",123456356,19219,"Gas",20.99,"20180327"
75,"4210653316473643",123456356,19220,"Bills",42.8,"20180614"
10,"4210653316473643",123456356,19221,"Gas",59.94,"20180928"
67,"4210653316473643",123456356,19222,"Bills",12.01,"20180423"
111,"4210653316473643",123456356,19223,"Healthcare",61.26,"20180917"
46,"4210653316473643",123456356,19224,"Education",40.9,"20181206"
66,"4210653316473643",123456356,19225,"Entertainment",24.65,"20180908"
79,"4210653316473643",123456356,19226,"Test",69.62,"20180104"
164,"4210653316473643",123456356,19227,"Gas",43.96,"20181121"
85,"4210653316473643",123456356,19228,"Grocery",63.26,"20181222"
188,"4210653316473643",123456356,19229,"Gas",18.32,"20181126"
70,"4210653316473643",123456356,19230,"Gas",44.31,"20180823"
53,"4210653316473643",123456356,19231,"Bills",59.48,"20180709"
57,"4210653316473643",123456356,19232,"Entertainment",42.01,"20181025"
20,"4210653316473643",123456356,19233,"Bills",44.38,"20180205"
35,"4210653316473643",123456356,19234,"Education",55.63,"20181023"
31,"4210653316473643",123456356,19235,"Grocery",37.36,"20180318"
44,"4210653390632291",123456330,19236,"Entertainment",2.8,"20180413"
114,"4210653390632291",123456330,19237,"Education",88.66,"20180522"
32,"4210653390632291",123456330,19238,"Bills",60.77,"20181105"
70,"4210653390632291",123456330,19239,"Education",95.5,"20180911"
51,"4210653390632291",123456330,19240,"Gas",63.45,"20180805"
178,"4210653390632291",123456330,19241,"Test",86.33,"20180913"
27,"4210653390632291",123456330,19242,"Bills",75.85,"20180323"
44,"4210653390632291",123456330,19243,"Gas",21.75,"20180627"
28,"4210653390632291",123456330,19244,"Healthcare",83.55,"20180319"
131,"4210653390632291",123456330,19245,"Grocery",26.21,"20180823"
9,"4210653390632291",123456330,19246,"Entertainment",78.05,"20180728"
63,"4210653390632291",123456330,19247,"Entertainment",98.68,"20180514"
69,"4210653390632291",123456330,19248,"Entertainment",71.25,"20180121"
139,"4210653390632291",123456330,19249,"Education",38.01,"20180207"
164,"4210653390632291",123456330,19250,"Test",62.94,"20181205"
60,"4210653390632291",123456330,19251,"Gas",67.18,"20181205"
60,"4210653390632291",123456330,19252,"Test",35.56,"20180806"
70,"4210653390632291",123456330,19253,"Grocery",45.72,"20180719"
78,"4210653390632291",123456330,19254,"Grocery",25.98,"20180604"
164,"4210653390632291",123456330,19255,"Entertainment",55.56,"20180912"
111,"4210653390632291",123456330,19256,"Gas",83.42,"20180225"
37,"4210653390632291",123456330,19257,"Education",2.23,"20180423"
30,"4210653390632291",123456330,19258,"Entertainment",28.19,"20180704"
100,"4210653390632291",123456330,19259,"Entertainment",31.01,"20180205"
67,"4210653390632291",123456330,19260,"Healthcare",48.8,"20180723"
69,"4210653390632291",123456330,19261,"Bills",4.59,"20180610"
85,"4210653390632291",123456330,19262,"Bills",19.49,"20180316"
173,"4210653390632291",123456330,19263,"Test",71.56,"20180515"
180,"4210653390632291",123456330,19264,"Gas",28.19,"20181123"
35,"4210653345872640",123456329,19265,"Healthcare",22.11,"20181214"
12,"4210653345872640",123456329,19266,"Grocery",100.08,"20180506"
93,"4210653345872640",123456329,19267,"Healthcare",97.15,"20180117"
85,"4210653345872640",123456329,19268,"Entertainment",82.35,"20180802"
7,"4210653345872640",123456329,19269,"Grocery",91.15,"20181213"
57,"4210653345872640",123456329,19270,"Education",38.56,"20180513"
28,"4210653345872640",123456329,19271,"Entertainment",42.09,"20180809"
57,"4210653345872640",123456329,19272,"Gas",44.97,"20180603"
25,"4210653345872640",123456329,19273,"Bills",14.53,"20180817"
26,"4210653345872640",123456329,19274,"Grocery",60.03,"20180727"
46,"4210653345872640",123456329,19275,"Bills",100.15,"20180215"
117,"4210653345872640",123456329,19276,"Gas",94.34,"20181217"
26,"4210653345872640",123456329,19277,"Healthcare",26.94,"20180314"
39,"4210653345872640",123456329,19278,"Entertainment",5.69,"20181223"
160,"4210653345872640",123456329,19279,"Education",32.82,"20180220"
124,"4210653345872640",123456329,19280,"Test",45.73,"20180307"
37,"4210653345872640",123456329,19281,"Grocery",60.63,"20180927"
188,"4210653345872640",123456329,19282,"Entertainment",29.16,"20180611"
5,"4210653345872640",123456329,19283,"Grocery",10.58,"20180101"
2,"4210653345872640",123456329,19284,"Bills",96.5,"20180511"
121,"4210653345872640",123456329,19285,"Education",16.93,"20180622"
69,"4210653345872640",123456329,19286,"Education",100.78,"20180123"
44,"4210653345872640",123456329,19287,"Bills",93.07,"20180423"
46,"4210653345872640",123456329,19288,"Test",18.97,"20180204"
79,"4210653337454274",123456322,19289,"Bills",63.06,"20180414"
111,"4210653337454274",123456322,19290,"Gas",100.21,"20180214"
67,"4210653337454274",123456322,19291,"Gas",19.55,"20181005"
72,"4210653337454274",123456322,19292,"Grocery",16.32,"20180807"
173,"4210653337454274",123456322,19293,"Grocery",56.48,"20180512"
49,"4210653337454274",123456322,19294,"Education",78.05,"20180811"
149,"4210653337454274",123456322,19295,"Gas",35.35,"20180603"
164,"4210653337454274",123456322,19296,"Bills",62.91,"20180616"
10,"4210653337454274",123456322,19297,"Bills",70.92,"20180502"
21,"4210653337454274",123456322,19298,"Test",58.39,"20180324"
156,"4210653337454274",123456322,19299,"Entertainment",84.79,"20181126"
51,"4210653337454274",123456322,19300,"Bills",38.19,"20181018"
24,"4210653337454274",123456322,19301,"Healthcare",16.22,"20180111"
67,"4210653337454274",123456322,19302,"Test",63.44,"20180222"
156,"4210653337454274",123456322,19303,"Entertainment",54.68,"20180414"
19,"4210653337454274",123456322,19304,"Grocery",3.85,"20181107"
103,"4210653337454274",123456322,19305,"Education",29.99,"20180409"
44,"4210653337454274",123456322,19306,"Education",59.87,"20181011"
89,"4210653337454274",123456322,19307,"Education",10.36,"20180321"
99,"4210653337454274",123456322,19308,"Healthcare",54.25,"20180606"
83,"4210653337454274",123456322,19309,"Grocery",59.43,"20180928"
21,"4210653337454274",123456322,19310,"Healthcare",14.26,"20181114"
121,"4210653337454274",123456322,19311,"Entertainment",80.54,"20180825"
11,"4210653337454274",123456322,19312,"Healthcare",68.44,"20180406"
3,"4210653337454274",123456322,19313,"Grocery",92.22,"20180719"
126,"4210653337454274",123456322,19314,"Healthcare",62.17,"20180428"
93,"4210653337454274",123456322,19315,"Education",71.59,"20180808"
89,"4210653337454274",123456322,19316,"Test",42.8,"20180113"
117,"4210653337454274",123456322,19317,"Bills",94.98,"20180220"
44,"4210653337454274",123456322,19318,"Healthcare",9.34,"20180923"
